x	I^2(x)
9.823	.4437783377
9.824	.4437784742
9.825	.4437786089
9.826	.4437787445
9.827	.4437788796
9.828	.4437790140
9.829	.4437791498
9.830	.4437792846
9.831	.4437794189
9.832	.4437795540
9.833	.4437796898
9.834	.4437798242
9.835	.4437799596
9.836	.4437800945
9.837	.4437802295
9.838	.4437803629
9.839	.4437804973
9.840	.4437806329
9.841	.4437807674
9.842	.4437809015
9.843	.4437810364
9.844	.4437811708
9.845	.4437813060
9.846	.4437814402
9.847	.4437815748
9.848	.4437817084
9.849	.4437818426
9.850	.4437819779
9.851	.4437821120
9.852	.4437822459
9.853	.4437823792
9.854	.4437825134
9.855	.4437826482
9.856	.4437827813
9.857	.4437829156
9.858	.4437830490
9.859	.4437831838
9.860	.4437833171
9.861	.4437834516
9.862	.4437835847
9.863	.4437837182
9.864	.4437838525
9.865	.4437839856
9.866	.4437841194
9.867	.4437842537
9.868	.4437843865
9.869	.4437845198
9.870	.4437846534
9.871	.4437847864
9.872	.4437849205
9.873	.4437850531
9.874	.4437851865
9.875	.4437853198
9.876	.4437854520
9.877	.4437855862
9.878	.4437857197
9.879	.4437858525
9.880	.4437859852
9.881	.4437861187
9.882	.4437862510
9.883	.4437863839
9.884	.4437865178
9.885	.4437866491
9.886	.4437867820
9.887	.4437869155
9.888	.4437870482
9.889	.4437871806
9.890	.4437873130
9.891	.4437874464
9.892	.4437875788
9.893	.4437877113
9.894	.4437878433
9.895	.4437879756
9.896	.4437881082
9.897	.4437882407
9.898	.4437883732
9.899	.4437885046
9.900	.4437886377
9.901	.4437887692
9.902	.4437889017
9.903	.4437890334
9.904	.4437891663
9.905	.4437892978
9.906	.4437894300
9.907	.4437895615
9.908	.4437896931
9.909	.4437898258
9.910	.4437899576
9.911	.4437900901
9.912	.4437902204
9.913	.4437903531
9.914	.4437904838
9.915	.4437906166
9.916	.4437907473
9.917	.4437908787
9.918	.4437910110
9.919	.4437911419
9.920	.4437912738
9.921	.4437914048
9.922	.4437915370
9.923	.4437916673
9.924	.4437917993
9.925	.4437919298
9.926	.4437920619
9.927	.4437921925
9.928	.4437923237
9.929	.4437924548
9.930	.4437925857
9.931	.4437927163
9.932	.4437928470
9.933	.4437929779
9.934	.4437931096
9.935	.4437932405
9.936	.4437933706
9.937	.4437935013
9.938	.4437936324
9.939	.4437937634
9.940	.4437938941
9.941	.4437940238
9.942	.4437941553
9.943	.4437942852
9.944	.4437944157
9.945	.4437945465
9.946	.4437946764
9.947	.4437948071
9.948	.4437949377
9.949	.4437950675
9.950	.4437951975
9.951	.4437953282
9.952	.4437954585
9.953	.4437955881
9.954	.4437957183
9.955	.4437958478
9.956	.4437959777
9.957	.4437961087
9.958	.4437962387
9.959	.4437963685
9.960	.4437964979
9.961	.4437966275
9.962	.4437967574
9.963	.4437968876
9.964	.4437970163
9.965	.4437971466
9.966	.4437972769
9.967	.4437974063
9.968	.4437975355
9.969	.4437976649
9.970	.4437977944
9.971	.4437979242
9.972	.4437980528
9.973	.4437981823
9.974	.4437983115
9.975	.4437984411
9.976	.4437985700
9.977	.4437986996
9.978	.4437988285
9.979	.4437989582
9.980	.4437990868
9.981	.4437992156
9.982	.4437993446
9.983	.4437994741
9.984	.4437996028
9.985	.4437997325
9.986	.4437998605
9.987	.4437999891
9.988	.4438001182
9.989	.4438002465
9.990	.4438003757
9.991	.4438005038
9.992	.4438006321
9.993	.4438007620
9.994	.4438008899
9.995	.4438010187
9.996	.4438011465
9.997	.4438012753
9.998	.4438014038
9.999	.4438015317
10.000	.4438016607
